Time,Target torque,Current elbow Torque(N),Target force,Current shoulder Torque (N),Bicep (EMG_1),Tricep lateral (EMG_2),Anterior Deltoid (EMG_3),Medial Deltoid (EMG_4),Posterior Deltoid (EMG_5),Pectoralis Major (EMG_6),Lower Trapezius (EMG_7),Middle Trapezius (EMG_8)
34.9494751,50,49.370962675084314,1.0,0.0,2.1990935419006883,2.26221791752557,2.261732345304475,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.261894202711332
34.9506335,50,49.370962675084314,1.0,0.0,2.148270345621153,2.2620560601183635,2.261894202711332,2.2620560601183635,2.2620560601183635,2.261894202711332,2.261894202711332,2.261894202711332
34.9517916,50,48.12329726981088,1.0,0.0,2.251049756838487,2.2620560601183635,2.26221791752557,2.26221791752557,2.2620560601183635,2.26221791752557,2.2620560601183635,2.26221791752557
34.95270393333333,50,48.12329726981088,1.0,0.0,2.223857716892386,2.26221791752557,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.26221791752557,2.2623797749329517,2.2620560601183635
34.95361626666667,50,48.12329726981088,1.0,0.0,2.2099379840484055,2.26221791752557,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2623797749329517,2.2623797749329517,2.26221791752557
34.9545282,50,46.55344253348275,1.0,0.0,2.199902828601533,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2625416323405085,2.2623797749329517,2.2623797749329517,2.2625416323405085
34.9557135,50,46.55344253348275,1.0,0.0,2.196180109813111,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.2625416323405085
34.9568984,50,46.94550948904916,1.0,0.0,5.310358215633014,1.3716808489982344,0.9926130372513373,3.4217694572153112,2.9169326668979414,4.193030069396088,4.63490944174692,3.7828772965184845
34.95823386666667,50,46.94550948904916,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,4.526786368055724
34.959569333333334,50,46.94550948904916,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9609045,50,47.81295638846322,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
